ask,bid,close,high,low,last,symbol,average,baseVolume,timestamp,exchange,baseCurrency,quotCurrency
1.512,1.4455,1.4459,1.4816,1.4,1.4459,MKR/ETH,1.47875,8.93521402,1526044989929.3809,bitfinex,MKR,ETH
4.5329,4.4145,4.489,5.6999,4.0901,4.489,VEN/USD,4.4737,22450.90541797,1526044989929.6045,bitfinex,VEN,USD
0.00052995,0.00050091,0.00053398,0.00059598,0.00051602,0.00053398,VEN/BTC,0.00051543,7845.20162349,1526044989929.9702,bitfinex,VEN,BTC
0.0075608,0.0064259,0.0067136,0.0079899,0.0067136,0.0067136,VEN/ETH,0.00699335,763.05316476,1526044989930.2378,bitfinex,VEN,ETH
2.2088,2.02,2.02,2.98,2.0002,2.02,KNC/USD,2.1144,17746.312879290006,1526044989930.542,bitfinex,KNC,USD
0.00023899,0.00021972,0.00024,0.00024578,0.00024,0.00024,KNC/BTC,0.000229355,348.06226276,1526044989930.8289,bitfinex,KNC,BTC
0.0030601,0.0028966,0.003067,0.020809,0.0029344,0.003067,KNC/ETH,0.00297835,1646.0308814100001,1526044989931.0747,bitfinex,KNC,ETH
0.7174,0.65,0.715,89.0,0.51002,0.715,POA/USD,0.6837,156802.9145055,1526044989931.3325,bitfinex,POA,USD
7.7e-05,7.372e-05,7.7e-05,0.0013798,7.6e-05,7.7e-05,POA/BTC,7.536e-05,10170.067925660001,1526044989931.63,bitfinex,POA,BTC
0.0014299,0.00065385,0.00095111,0.00143,0.00095,0.00095111,POA/ETH,0.001041875,519.32653128,1526044989931.918,bitfinex,POA,ETH
8.8e-07,8.5e-07,8.8e-07,8.9e-07,8.5e-07,8.8e-07,2GIVE/BTC,,2189803.77811649,1526045022297.0,bittrex,2GIVE,BTC
9.8e-07,9.5e-07,9.8e-07,1.06e-06,9.3e-07,9.8e-07,ABY/BTC,,4753250.36155843,1526044848047.0,bittrex,ABY,BTC
3.03e-05,3.018e-05,3.018e-05,3.388e-05,2.902e-05,3.018e-05,ADA/BTC,,56041752.83254623,1526045032983.0,bittrex,ADA,BTC
4.67e-06,4.6e-06,4.67e-06,5.81e-06,4.33e-06,4.67e-06,ADT/BTC,,11944980.8718804,1526045026983.0,bittrex,ADT,BTC
8.757e-05,8.7e-05,8.756e-05,0.00010264,8.65e-05,8.756e-05,ADX/BTC,,633200.59845012,1526045030123.0,bittrex,ADX,BTC
0.00020519,0.00020102,0.00020587,0.0002398,0.00020045,0.00020587,AEON/BTC,,106046.73807491,1526045032014.0,bittrex,AEON,BTC
2.683e-05,2.656e-05,2.683e-05,3.08e-05,2.485e-05,2.683e-05,AMP/BTC,,1270464.57451727,1526045033047.0,bittrex,AMP,BTC
0.00049752,0.0004975,0.0004975,0.0005389,0.00047999,0.0004975,ANT/BTC,,94778.60340741,1526045033025.0,bittrex,ANT,BTC
3.433e-05,3.432e-05,3.432e-05,3.948e-05,3.35e-05,3.432e-05,ARDR/BTC,,3087685.05312051,1526045032005.0,bittrex,ARDR,BTC
0.00033068,0.00032611,0.00032611,0.00037051,0.0003137,0.00032611,ARK/BTC,,307062.48353542,1526045033081.0,bittrex,ARK,BTC
0.00011086,0.00011056,0.00011056,0.00011086,0.00011,0.00011056,AUR/BTC,,29943.08138864,1526044951313.0,bittrex,AUR,BTC
3.785e-05,3.734e-05,3.784e-05,4.397e-05,3.572e-05,3.784e-05,BAT/BTC,,4271781.37499908,1526045033061.0,bittrex,BAT,BTC
6.41e-06,6.27e-06,6.28e-06,7.02e-06,6.21e-06,6.28e-06,BAY/BTC,,11897358.18692484,1526045030157.0,bittrex,BAY,BTC
0.16100393,0.161,0.161,0.17703,0.155,0.161,BCH/BTC,,7593.90112106,1526045032075.0,bittrex,BCH,BTC
4.944e-05,4.892e-05,4.845e-05,5.72e-05,4.829e-05,4.845e-05,BCPT/BTC,,585669.63616035,1526045033953.0,bittrex,BCPT,BTC
4.088e-05,3.993e-05,3.995e-05,4.148e-05,3.99e-05,3.995e-05,BCY/BTC,,35850.058396,1526045032047.0,bittrex,BCY,BTC
1.05e-06,1.04e-06,1.05e-06,1.24e-06,1e-06,1.05e-06,BITB/BTC,,133346697.81329557,1526045021263.0,bittrex,BITB,BTC
3.618e-05,3.385e-05,3.486e-05,5.993e-05,3.001e-05,3.486e-05,BLITZ/BTC,,810183.06627675,1526045033483.0,bittrex,BLITZ,BTC
2.966e-05,2.927e-05,2.927e-05,3.241e-05,2.901e-05,2.927e-05,BLK/BTC,,364038.01153665,1526045033092.0,bittrex,BLK,BTC
0.00169977,0.00165714,0.00165,0.00189994,0.00164,0.00165,BLOCK/BTC,,19468.650804,1526045033703.0,bittrex,BLOCK,BTC
8.448e-05,8.313e-05,8.312e-05,2.0,7.44e-05,8.312e-05,BLT/BTC,,7981153.35194221,1526045021092.0,bittrex,BLT,BTC
0.00052281,0.00051715,0.00051985,0.00055659,0.00050283,0.00051985,BNT/BTC,,83249.83383801,1526045033623.0,bittrex,BNT,BTC
2.351e-05,2.301e-05,2.358e-05,2.446e-05,2.3e-05,2.358e-05,BRK/BTC,,28563.70034223,1526045019263.0,bittrex,BRK,BTC
0.00011096,0.00011005,0.00011096,0.00013381,0.00011096,0.00011096,BRX/BTC,,11752.94243707,1526044927887.0,bittrex,BRX,BTC
7.51e-05,7.502e-05,7.51e-05,8.091e-05,7.502e-05,7.51e-05,BSD/BTC,,123635.29245331,1526044968035.0,bittrex,BSD,BTC
0.00656382,0.00656176,0.00656176,0.00747522,0.00639059,0.00656176,BTG/BTC,,32091.49146276,1526045032014.0,bittrex,BTG,BTC
2.89e-06,2.86e-06,2.85e-06,3.14e-06,2.84e-06,2.85e-06,BURST/BTC,,15033534.43939084,1526045021061.0,bittrex,BURST,BTC
6.656e-05,6.609e-05,6.61e-05,6.968e-05,6.608e-05,6.61e-05,BYC/BTC,,26772.84272587,1526044904015.0,bittrex,BYC,BTC
5.62e-06,5.44e-06,5.62e-06,5.87e-06,5.4e-06,5.62e-06,CANN/BTC,,1060414.79509105,1526045029086.0,bittrex,CANN,BTC
9.2e-06,9.09e-06,9.07e-06,1.049e-05,9.05e-06,9.07e-06,CFI/BTC,,4075640.80132784,1526045029092.0,bittrex,CFI,BTC
0.00043544,0.00043052,0.0004355,0.000475,0.000425,0.0004355,CLAM/BTC,,7672.19735917,1526044880029.0,bittrex,CLAM,BTC
0.00122096,0.00119044,0.00122,0.00149613,0.00113321,0.00122,CLOAK/BTC,,25298.21652475,1526045033953.0,bittrex,CLOAK,BTC
8.6e-07,8.4e-07,8.4e-07,9e-07,7.8e-07,8.4e-07,COVAL/BTC,,8498825.74175202,1526045022623.0,bittrex,COVAL,BTC
2.254e-05,2.194e-05,2.192e-05,2.419e-05,2.186e-05,2.192e-05,CRB/BTC,,92961.9251705,1526045011018.0,bittrex,CRB,BTC
0.0001365,0.000133,0.00013304,0.00014906,0.0001314,0.00013304,CRW/BTC,,52341.53406268,1526045033061.0,bittrex,CRW,BTC
3.713e-05,3.676e-05,3.71e-05,3.99e-05,3.668e-05,3.71e-05,CURE/BTC,,29764.74609816,1526045012018.0,bittrex,CURE,BTC
3.84e-05,3.836e-05,3.86e-05,4.45e-05,3.836e-05,3.86e-05,CVC/BTC,,1814207.2150623,1526045034003.0,bittrex,CVC,BTC
0.04556384,0.04535407,0.04556384,0.053,0.04532362,0.04556384,DASH/BTC,,9404.81754596,1526045033827.0,bittrex,DASH,BTC
0.00959,0.00955,0.00959,0.01099478,0.00926013,0.00959,DCR/BTC,,43789.42238158,1526045032233.0,bittrex,DCR,BTC
0.00010089,0.00010084,0.00010084,0.0001224,9.823e-05,0.00010084,DCT/BTC,,402511.13183045,1526045024827.0,bittrex,DCT,BTC
4.4e-06,4.39e-06,4.42e-06,5.21e-06,4.25e-06,4.42e-06,DGB/BTC,,132826837.45032042,1526045033047.0,bittrex,DGB,BTC
0.0007153,0.00071388,0.0007153,0.00076314,0.000685,0.0007153,DMD/BTC,,5736.00190619,1526044983373.0,bittrex,DMD,BTC
4.677e-05,4.551e-05,4.55e-05,5.233e-05,4.51e-05,4.55e-05,DMT/BTC,,315619.09439145,1526045013048.0,bittrex,DMT,BTC
9.98e-06,9.9e-06,9.96e-06,1.19e-05,9.75e-06,9.96e-06,DNT/BTC,,7212789.84033199,1526045030437.0,bittrex,DNT,BTC
5e-07,4.9e-07,5e-07,5.5e-07,4.9e-07,5e-07,DOGE/BTC,,574839018.3039591,1526045033014.0,bittrex,DOGE,BTC
4.57e-06,4.54e-06,4.57e-06,5.66e-06,4.31e-06,4.57e-06,DOPE/BTC,,4512376.54325943,1526045000015.0,bittrex,DOPE,BTC
7.639e-05,7.542e-05,7.639e-05,8.217e-05,7.541e-05,7.639e-05,DTB/BTC,,26440.68588216,1526044973084.0,bittrex,DTB,BTC
0.00019981,0.0001972,0.0001972,0.00021177,0.00019718,0.0001972,DYN/BTC,,44963.60865105,1526045013009.0,bittrex,DYN,BTC
4.069e-05,4.018e-05,4.02e-05,4.9e-05,3.9e-05,4.02e-05,EBST/BTC,,6696251.12783222,1526045030089.0,bittrex,EBST,BTC
6.431e-05,6.384e-05,6.384e-05,6.939e-05,6e-05,6.384e-05,EDG/BTC,,1238489.84480687,1526045018095.0,bittrex,EDG,BTC
1.859e-05,1.808e-05,1.859e-05,2.113e-05,1.742e-05,1.859e-05,EFL/BTC,,305186.72780972,1526044954097.0,bittrex,EFL,BTC
2.488e-05,2.457e-05,2.457e-05,2.817e-05,2.457e-05,2.457e-05,EGC/BTC,,27971.46508071,1526044974103.0,bittrex,EGC,BTC
0.00036007,0.000353,0.00035271,0.00039224,0.00035128,0.00035271,EMC/BTC,,38820.29001126,1526045030187.0,bittrex,EMC,BTC
2.634e-05,2.602e-05,2.634e-05,3.082e-05,2.43e-05,2.634e-05,EMC2/BTC,,6007742.07876412,1526045031025.0,bittrex,EMC2,BTC
0.00025899,0.00025861,0.00025759,0.00030609,0.000255,0.00025759,ENG/BTC,,414580.98242784,1526045031517.0,bittrex,ENG,BTC
1.03e-05,1.012e-05,1.03e-05,1.082e-05,1.012e-05,1.03e-05,ENRG/BTC,,120290.57949691,1526045033797.0,bittrex,ENRG,BTC
5.011e-05,5e-05,5.012e-05,5.345e-05,5.012e-05,5.012e-05,ERC/BTC,,7235.80518984,1526044931517.0,bittrex,ERC,BTC
0.00208746,0.00207561,0.00207561,0.00232913,0.00196156,0.00207561,ETC/BTC,,235130.67749452,1526045033953.0,bittrex,ETC,BTC
0.07924812,0.07911,0.07911,0.08222,0.0783002,0.07911,ETH/BTC,,16666.5963494,1526045034077.0,bittrex,ETH,BTC
0.00012109,0.00012101,0.0001211,0.00012876,0.00012,0.0001211,EXCL/BTC,,41224.19757441,1526044987707.0,bittrex,EXCL,BTC
0.000212,0.00021003,0.00021002,0.00024194,0.00021,0.00021002,EXP/BTC,,100093.7096754,1526045033343.0,bittrex,EXP,BTC
0.00243771,0.002417,0.00243771,0.00270639,0.002417,0.00243771,FCT/BTC,,12884.24291857,1526045031067.0,bittrex,FCT,BTC
1.93e-06,1.9e-06,1.93e-06,2.27e-06,1.88e-06,1.93e-06,FLDC/BTC,,3460427.91271559,1526045027123.0,bittrex,FLDC,BTC
1.193e-05,1.191e-05,1.191e-05,1.287e-05,1.19e-05,1.191e-05,FLO/BTC,,569690.86225929,1526045031483.0,bittrex,FLO,BTC
1.901e-05,1.885e-05,1.885e-05,2.221e-05,1.8e-05,1.885e-05,FTC/BTC,,1818117.56321583,1526045029953.0,bittrex,FTC,BTC
0.00095875,0.000956,0.00095875,0.00099993,0.000956,0.00095875,GAM/BTC,,264.68676055,1526044899503.0,bittrex,GAM,BTC
0.00016631,0.00016234,0.00016628,0.00017562,0.00015832,0.00016628,GAME/BTC,,118113.85950944,1526045033014.0,bittrex,GAME,BTC
8.22e-06,8.1e-06,8.1e-06,1.04e-05,8.1e-06,8.1e-06,GBG/BTC,,264956.35136393,1526045027064.0,bittrex,GBG,BTC
0.02597065,0.02525221,0.02556733,0.0277,0.02501,0.02556733,GBYTE/BTC,,1263.88666383,1526045032061.0,bittrex,GBYTE,BTC
0.00021099,0.00020658,0.000211,0.00022988,0.0002066,0.000211,GEO/BTC,,16823.59650972,1526045029086.0,bittrex,GEO,BTC
3e-05,2.873e-05,2.921e-05,3.269e-05,2.851e-05,2.921e-05,GLD/BTC,,280607.89791434,1526045033983.0,bittrex,GLD,BTC
0.01094233,0.01071303,0.01070965,0.0123,0.01053452,0.01070965,GNO/BTC,,1987.49124493,1526045033014.0,bittrex,GNO,BTC
6.891e-05,6.82e-05,6.836e-05,8.1e-05,6.501e-05,6.836e-05,GNT/BTC,,6089445.36587054,1526045033983.0,bittrex,GNT,BTC
8.53e-06,8.36e-06,8.54e-06,9.17e-06,8.29e-06,8.54e-06,GOLOS/BTC,,445035.90609428,1526045033703.0,bittrex,GOLOS,BTC
5.46e-06,5.35e-06,5.33e-06,5.87e-06,5.31e-06,5.33e-06,GRC/BTC,,1131809.6287354,1526044927777.0,bittrex,GRC,BTC
0.00010954,0.000108,0.00010833,0.00013578,9.474e-05,0.00010833,GRS/BTC,,2744989.73653362,1526045031577.0,bittrex,GRS,BTC
3.184e-05,3.173e-05,3.184e-05,4.02e-05,2.791e-05,3.184e-05,GUP/BTC,,3217190.96392384,1526044999353.0,bittrex,GUP,BTC
1.714e-05,1.701e-05,1.701e-05,1.841e-05,1.701e-05,1.701e-05,HMQ/BTC,,726340.95393274,1526045028053.0,bittrex,HMQ,BTC
1.349e-05,1.333e-05,1.333e-05,1.624e-05,1.301e-05,1.333e-05,IGNIS/BTC,,7857126.58400291,1526045033797.0,bittrex,IGNIS,BTC
3.723e-05,3.671e-05,3.671e-05,3.85e-05,3.671e-05,3.671e-05,INCNT/BTC,,16856.63262822,1526044952047.0,bittrex,INCNT,BTC
0.000167,0.00016673,0.000167,0.00017994,0.00016408,0.000167,IOC/BTC,,45542.73980496,1526045030123.0,bittrex,IOC,BTC
0.00023776,0.00023521,0.00023776,0.00028258,0.00023033,0.00023776,ION/BTC,,93116.63378553,1526045011837.0,bittrex,ION,BTC
0.00019276,0.00019247,0.00019276,0.00023373,0.00018701,0.00019276,IOP/BTC,,375047.74762083,1526045026437.0,bittrex,IOP,BTC
0.00033541,0.0003354,0.0003354,0.00038,0.00032423,0.0003354,KMD/BTC,,339718.51519359,1526045031297.0,bittrex,KMD,BTC
0.00033009,0.00032202,0.00033009,0.00036545,0.000316,0.00033009,KORE/BTC,,15375.33488343,1526045030075.0,bittrex,KORE,BTC
2.682e-05,2.641e-05,2.683e-05,3.247e-05,2.58e-05,2.683e-05,LBC/BTC,,1970841.29836027,1526045030657.0,bittrex,LBC,BTC
6.837e-05,6.709e-05,6.704e-05,8.791e-05,6.653e-05,6.704e-05,LGD/BTC,,159456.21125243,1526045030297.0,bittrex,LGD,BTC
6.54e-06,6.48e-06,6.48e-06,6.82e-06,6.33e-06,6.48e-06,LMC/BTC,,1554872.35831884,1526045025075.0,bittrex,LMC,BTC
7.35e-05,7.301e-05,7.35e-05,8.761e-05,7.137e-05,7.35e-05,LRC/BTC,,639913.72897898,1526045031014.0,bittrex,LRC,BTC
0.00117876,0.00117001,0.00117876,0.00132559,0.00113052,0.00117876,LSK/BTC,,294996.14532547,1526045032517.0,bittrex,LSK,BTC
0.01621999,0.01612703,0.01622,0.01686481,0.01605333,0.01622,LTC/BTC,,24506.35997604,1526045033983.0,bittrex,LTC,BTC
0.00166199,0.00164701,0.00166199,0.0021,0.00157001,0.00166199,LUN/BTC,,149549.29069293,1526045033092.0,bittrex,LUN,BTC
1.385e-05,1.366e-05,1.385e-05,1.617e-05,1.35e-05,1.385e-05,MANA/BTC,,5358133.22818005,1526045033042.0,bittrex,MANA,BTC
0.00103946,0.00102358,0.00103763,0.00121,0.00102339,0.00103763,MCO/BTC,,103878.42006883,1526045031797.0,bittrex,MCO,BTC
2.555e-05,2.534e-05,2.555e-05,2.939e-05,2.433e-05,2.555e-05,MEME/BTC,,535242.42129335,1526045027042.0,bittrex,MEME,BTC
2.471e-05,2.428e-05,2.47e-05,2.944e-05,2.296e-05,2.47e-05,MER/BTC,,890297.6045137,1526045025157.0,bittrex,MER,BTC
0.0066,0.00650005,0.0066,0.0075,0.00644735,0.0066,MLN/BTC,,382.26387481,1526045030025.0,bittrex,MLN,BTC
0.0004596,0.00045559,0.0004596,0.00050416,0.00044849,0.0004596,MONA/BTC,,79240.19807802,1526045033093.0,bittrex,MONA,BTC
1.317e-05,1.291e-05,1.292e-05,1.395e-05,1.276e-05,1.292e-05,MUE/BTC,,1664029.82897748,1526045031797.0,bittrex,MUE,BTC
1.58e-06,1.57e-06,1.59e-06,1.71e-06,1.55e-06,1.59e-06,MUSIC/BTC,,6435387.45394251,1526045023067.0,bittrex,MUSIC,BTC
0.00011775,0.00011759,0.00011759,0.00012984,0.00011537,0.00011759,NAV/BTC,,189659.57862985,1526045033577.0,bittrex,NAV,BTC
5.372e-05,5.326e-05,5.324e-05,6e-05,5.071e-05,5.324e-05,NBT/BTC,,477852.33919389,1526045023039.0,bittrex,NBT,BTC
0.00744,0.00740101,0.00740074,0.0081484,0.00710133,0.00740074,NEO/BTC,,60411.36078383,1526045034000.0,bittrex,NEO,BTC
0.00034176,0.000338,0.000338,0.00037753,0.00032,0.000338,NEOS/BTC,,12008.28927318,1526045031483.0,bittrex,NEOS,BTC
1.113e-05,1.111e-05,1.112e-05,1.145e-05,1.029e-05,1.112e-05,NLG/BTC,,1173348.11837271,1526045032097.0,bittrex,NLG,BTC
0.00146661,0.00145666,0.00145666,0.001679,0.00132953,0.00145666,NMR/BTC,,17952.78070772,1526044993013.0,bittrex,NMR,BTC
1.748e-05,1.725e-05,1.748e-05,1.874e-05,1.73e-05,1.748e-05,NXC/BTC,,84861.74010574,1526044963317.0,bittrex,NXC,BTC
0.00023162,0.00022903,0.00023018,0.00025879,0.00022539,0.00023018,NXS/BTC,,297795.35903713,1526045033843.0,bittrex,NXS,BTC
1.996e-05,1.982e-05,1.982e-05,2.275e-05,1.939e-05,1.982e-05,NXT/BTC,,7722487.73098792,1526045033843.0,bittrex,NXT,BTC
1.704e-05,1.678e-05,1.678e-05,1.949e-05,1.622e-05,1.678e-05,OK/BTC,,1221796.31183257,1526045010001.0,bittrex,OK,BTC
0.00162629,0.00162246,0.00162299,0.00173413,0.00155,0.00162299,OMG/BTC,,126520.42431568,1526045033036.0,bittrex,OMG,BTC
0.00413,0.00412915,0.00412915,0.0047,0.0039604,0.00412915,OMNI/BTC,,2620.1742992,1526045031343.0,bittrex,OMNI,BTC
0.00141323,0.00139807,0.00140564,0.00159999,0.00136305,0.00140564,PART/BTC,,85749.35445128,1526045030157.0,bittrex,PART,BTC
0.0001337,0.00013165,0.0001337,0.00014399,0.00013002,0.0001337,PAY/BTC,,525694.12426173,1526045033483.0,bittrex,PAY,BTC
2.85e-06,2.81e-06,2.85e-06,3.51e-06,2.75e-06,2.85e-06,PINK/BTC,,5197385.36608922,1526045033061.0,bittrex,PINK,BTC
0.00062467,0.00062078,0.00062073,0.00065984,0.000501,0.00062073,PIVX/BTC,,654384.63826032,1526045032983.0,bittrex,PIVX,BTC
9.102e-05,9.068e-05,9.068e-05,0.000104,8.75e-05,9.068e-05,POLY/BTC,,7783505.69067763,1526045032056.0,bittrex,POLY,BTC
1.259e-05,1.249e-05,1.26e-05,1.355e-05,1.238e-05,1.26e-05,POT/BTC,,738624.46155735,1526045033843.0,bittrex,POT,BTC
4.549e-05,4.536e-05,4.546e-05,5.31e-05,4.235e-05,4.546e-05,POWR/BTC,,3640445.96804712,1526045033072.0,bittrex,POWR,BTC
0.00029519,0.000294,0.00029519,0.0003247,0.0002911,0.00029519,PPC/BTC,,27992.82896727,1526045028187.0,bittrex,PPC,BTC
0.00015132,0.00014925,0.00014925,0.00017625,0.000148,0.00014925,PRO/BTC,,230229.95589397,1526045033047.0,bittrex,PRO,BTC
4.26e-06,4.25e-06,4.25e-06,4.68e-06,4.25e-06,4.25e-06,PTC/BTC,,260405.14888667,1526045022067.0,bittrex,PTC,BTC
1.698e-05,1.672e-05,1.672e-05,1.922e-05,1.615e-05,1.672e-05,PTOY/BTC,,889254.07989828,1526045029373.0,bittrex,PTOY,BTC
0.0001253,0.00012373,0.00012373,0.0001327,0.000122,0.00012373,QRL/BTC,,178055.25243251,1526045026843.0,bittrex,QRL,BTC
0.00188578,0.00186469,0.00187875,0.00214318,0.00180293,0.00187875,QTUM/BTC,,126480.36736568,1526045034000.0,bittrex,QTUM,BTC
1.103e-05,1.076e-05,1.077e-05,1.203e-05,1.011e-05,1.077e-05,QWARK/BTC,,511399.57166678,1526045032014.0,bittrex,QWARK,BTC
0.0005731,0.00056243,0.00057301,0.00066079,0.000551,0.00057301,RADS/BTC,,19734.30412848,1526045031547.0,bittrex,RADS,BTC
7.173e-05,6.988e-05,6.939e-05,0.00011944,6.6e-05,6.939e-05,RBY/BTC,,1019200.59242502,1526045033086.0,bittrex,RBY,BTC
1.297e-05,1.286e-05,1.286e-05,1.549e-05,1.26e-05,1.286e-05,RCN/BTC,,4458004.69675045,1526045033513.0,bittrex,RCN,BTC
8.8e-07,8.7e-07,8.8e-07,1.02e-06,7.7e-07,8.8e-07,RDD/BTC,,2152639422.179637,1526045030075.0,bittrex,RDD,BTC
0.0067228,0.006674,0.006674,0.0155,0.00485023,0.006674,REP/BTC,,397150.3040334,1526045032014.0,bittrex,REP,BTC
0.00017273,0.00017204,0.00017273,0.00020005,0.00016498,0.00017273,RLC/BTC,,336890.32094745,1526045033005.0,bittrex,RLC,BTC
8.2e-06,8.11e-06,8.11e-06,9.53e-06,7.4e-06,8.11e-06,RVR/BTC,,5997280.4480601,1526045020793.0,bittrex,RVR,BTC
0.00032087,0.00032,0.00032,0.00036317,0.00031,0.00032,SALT/BTC,,337219.26517533,1526045033437.0,bittrex,SALT,BTC
0.00025746,0.00025608,0.00025608,0.00032265,0.00023776,0.00025608,SBD/BTC,,191650.78365494,1526045032097.0,bittrex,SBD,BTC
2.32e-06,2.31e-06,2.32e-06,2.75e-06,2.14e-06,2.32e-06,SC/BTC,,403187942.9595686,1526045031097.0,bittrex,SC,BTC
1.792e-05,1.777e-05,1.792e-05,1.827e-05,1.777e-05,1.792e-05,SEQ/BTC,,195973.56380157,1526044938427.0,bittrex,SEQ,BTC
0.00024594,0.00024446,0.00024594,0.000345,0.00019999,0.00024594,SHIFT/BTC,,349443.46320825,1526045025031.0,bittrex,SHIFT,BTC
0.0001146,0.00011445,0.00011459,0.000124,0.00011136,0.00011459,SIB/BTC,,80289.6652114,1526045033086.0,bittrex,SIB,BTC
4.209e-05,4.109e-05,4.095e-05,4.416e-05,4.091e-05,4.095e-05,SLR/BTC,,121296.7867971,1526045004623.0,bittrex,SLR,BTC
0.00516646,0.00512001,0.00512,0.006088,0.00497962,0.00512,SLS/BTC,,8028.64398245,1526045032028.0,bittrex,SLS,BTC
4.048e-05,3.897e-05,3.888e-05,4.48e-05,3.526e-05,3.888e-05,SNRG/BTC,,132624.6719068,1524869954267.0,bittrex,SNRG,BTC
1.424e-05,1.416e-05,1.42e-05,1.691e-05,1.361e-05,1.42e-05,SNT/BTC,,16647880.24361589,1526045030157.0,bittrex,SNT,BTC
0.00030347,0.00029742,0.00029771,0.00032099,0.00029741,0.00029771,SPHR/BTC,,22720.25685133,1526045029014.0,bittrex,SPHR,BTC
4.536e-05,4.43e-05,4.43e-05,5.197e-05,4.412e-05,4.43e-05,SPR/BTC,,123222.46267219,1526044984717.0,bittrex,SPR,BTC
4.666e-05,4.665e-05,4.666e-05,5.622e-05,4.487e-05,4.666e-05,SRN/BTC,,39743561.30632254,1526045033983.0,bittrex,SRN,BTC
0.00031788,0.00031423,0.00031774,0.00039218,0.00029166,0.00031774,STEEM/BTC,,774183.8898486,1526045032733.0,bittrex,STEEM,BTC
0.00010398,0.00010314,0.00010328,0.000125,0.0001008,0.00010328,STORJ/BTC,,1276349.05499281,1526045033453.0,bittrex,STORJ,BTC
0.00067821,0.0006741,0.00067867,0.0007558,0.00065293,0.00067867,STRAT/BTC,,528427.78192035,1526045032733.0,bittrex,STRAT,BTC
8.591e-05,8.501e-05,8.594e-05,9.435e-05,8.5e-05,8.594e-05,SWIFT/BTC,,40649.89735741,1526045023028.0,bittrex,SWIFT,BTC
0.00014103,0.00013932,0.00014103,0.00016,0.00013387,0.00014103,SWT/BTC,,50891.81752534,1526045029011.0,bittrex,SWT,BTC
5.734e-05,5.733e-05,5.61e-05,5.897e-05,4.995e-05,5.61e-05,SYNX/BTC,,644809.63816748,1526045006903.0,bittrex,SYNX,BTC
4.482e-05,4.471e-05,4.48e-05,5.316e-05,4.292e-05,4.48e-05,SYS/BTC,,5782430.71754225,1526045031483.0,bittrex,SYS,BTC
1.047e-05,1.031e-05,1.043e-05,1.13e-05,1.01e-05,1.043e-05,THC/BTC,,1719526.45063819,1526045030011.0,bittrex,THC,BTC
5.295e-05,5.231e-05,5.295e-05,6.599e-05,5.012e-05,5.295e-05,TIX/BTC,,847721.44593627,1526045020717.0,bittrex,TIX,BTC
0.00023242,0.0002294,0.00023242,0.00024323,0.00023,0.00023242,TKS/BTC,,9737.56554088,1526044897072.0,bittrex,TKS,BTC
2.289e-05,2.288e-05,2.288e-05,2.562e-05,2.278e-05,2.288e-05,TRST/BTC,,401090.42268245,1526045031075.0,bittrex,TRST,BTC
9.57e-06,9.55e-06,9.55e-06,1.05e-05,9.55e-06,9.55e-06,TRUST/BTC,,84027.71273461,1526044915393.0,bittrex,TRUST,BTC
7.68e-06,7.65e-06,7.65e-06,8.7e-06,7.32e-06,7.65e-06,TRX/BTC,,228801126.94132316,1526045033483.0,bittrex,TRX,BTC
0.00011638,0.00011554,0.00011638,0.00011813,0.00010617,0.00011638,TUSD/BTC,,1034058.60127491,1526045033703.0,bittrex,TUSD,BTC
0.00012063,0.00012045,0.00012045,0.00013589,0.00011307,0.00012045,TX/BTC,,146156.50225555,1526045034003.0,bittrex,TX,BTC
0.00021921,0.00021571,0.00021923,0.00024159,0.000215,0.00021923,UBQ/BTC,,104634.69330802,1526045032843.0,bittrex,UBQ,BTC
2.053e-05,2.028e-05,2.03e-05,2.412e-05,2e-05,2.03e-05,UKG/BTC,,1453471.93786071,1526045031937.0,bittrex,UKG,BTC
7.314e-05,7.313e-05,7.314e-05,8.582e-05,7.058e-05,7.314e-05,UNB/BTC,,130842.01173514,1526045016997.0,bittrex,UNB,BTC
1.604e-05,1.599e-05,1.599e-05,1.979e-05,1.432e-05,1.599e-05,UP/BTC,,2508675.32287805,1526045016917.0,bittrex,UP,BTC
4.44e-06,4.38e-06,4.45e-06,5.39e-06,4.2e-06,4.45e-06,VEE/BTC,,16443920.44057806,1526045032843.0,bittrex,VEE,BTC
0.00022212,0.00021805,0.00022212,0.000242,0.000218,0.00022212,VIA/BTC,,84662.6798465,1526045029577.0,bittrex,VIA,BTC
1.871e-05,1.845e-05,1.846e-05,2.119e-05,1.843e-05,1.846e-05,VIB/BTC,,6009820.00713583,1526045032843.0,bittrex,VIB,BTC
6.384e-05,6.302e-05,6.329e-05,7.052e-05,6.168e-05,6.329e-05,VRC/BTC,,205493.09037479,1526045033453.0,bittrex,VRC,BTC
0.00028541,0.00028533,0.00028549,0.0003104,0.00028533,0.00028549,VRM/BTC,,14211.69872669,1526044929953.0,bittrex,VRM,BTC
0.00023315,0.00023181,0.0002329,0.00027447,0.00021409,0.0002329,VTC/BTC,,731641.40427791,1526045033022.0,bittrex,VTC,BTC
3.998e-05,3.942e-05,3.939e-05,4.233e-05,3.936e-05,3.939e-05,VTR/BTC,,21480.75237671,1526044820022.0,bittrex,VTR,BTC
